AppID,UPC,Title,Description,SMART SCALE Round,Area Type,Principal Improvement Type,FacilityType,Total Expenditures as of July 2025,Construction District,Construction Begin,Construction End,Jurisdiction,Road System,Project Category,Innovative Intersection/Interchange Configuration,No Data Flag Congestion,No Method Flag Congestion,Peak Period for Congestion and Reliability Analysis,Before Year for Congestion and Reliability Measures,After Year for Congestion and Reliability Measures,Average Delay % Change,Average Delay Before (hours per 1000 veh),Average Delay After (hours per 1000 veh),Average Delay Change (hours per 1000 veh),Average Speed % Change,Average Speed Before (mph),Average Speed After (mph),Average Speed Change (mph),PTI % Change,PTI Before,PTI After,PTI Change,BTI % Change,BTI Before,BTI After,BTI Change,TTI % Change,TTI Before,TTI After,TTI Change,LOTTR % Change,LOTTR Before,LOTTR After,LOTTR Change,Average VMT % Change,Average VMT Before,Average VMT After,Average VMT Change,Average VHT % Change,Average VHT Before,Average VHT After,Average VHT Change,AADT,PeakHourVolume,DirectionalVolume,DataQualityFlag,ConfounderFlag,Notes
444,107797,Extend Northbound I-95 Acceleration Lane at N Belvidere Street,Extend the existing northbound acceleration lane from N Belvidere Street on-ramp onto northbound I-95/westbound I-64 (Exit 76).,1,B,Highway,Freeway,"$3,183,835 ",Richmond,5/5/2020,5/24/2021,Richmond,Interstate,Freeway Acceleration/Deceleration/Auxiliary Lane Improvement,,,,PM (4:00-7:00 PM),2019,2022,31%,9.887217161,12.94650245,3.05928529,-0.023183193,29.0768664,28.40277179,-0.674094613,0.433059565,2.701672688,3.871657888,1.169985199,1.275441107,0.658394231,1.498137297,0.839743066,-0.057969664,1.636635699,1.541760476,-0.094875222,0.1992242,1.25200534,1.501435102,0.249429762,-16.60%,4308.7,3591.9,-716.8054935,-0.109534326,136.3596298,121.4235697,-14.93606012,,,,,,
560,108908,US 220 (Franklin Road) Communications and Adaptive System Project,"Install intersection video cameras and adaptive traffic control system at the following three intersections along Route 220 (Franklin Road): Route 862 (Valley Avenue/Southern Hills Drive), Crossbow Circle/Pheasant Ridge Road, and Route 789 (Old Rocky Mount Road). Install new intersection video cameras and radios for communication/coordination of signals at Route 220 and Route 679 (Buck Mountain Road/Stable Road) and Route 220 and Route 675 (Indian Grave Road SW/Clearbrook Village Lane).",1,B,Highway,Arterial,"$419,389 ",Salem,3/14/2017,6/22/2018,Roanoke,Primary,Corridor Improvements - Adaptive Signal Control,,,,PM (4:00-7:00 PM),2016,2022,-24%,19.3947457,14.79793484,-4.596810858,0.112677417,29.69150853,33.037071,3.345562476,-0.160051825,2.017416037,1.694524919,-0.322891118,-0.359176302,0.485091897,0.310858384,-0.174233514,-0.047315385,1.34343943,1.279874076,-0.063565354,-0.098871999,1.23851575,1.116061221,-0.122454529,-10.70%,5466.4,4880.3,-586.0266238,-0.194779721,186.1814322,149.9170648,-36.26436743,,,,,,
1163,111465, I-95/I-64 Overlap Emergency Pull-Offs,Construct six new emergency pull-offs within the I-95/I-64 overlap.,2,B,Highway,Freeway,"$2,259,002 ",Richmond,10/6/2020,12/9/2021,Richmond,Interstate,Shoulder Improvements,,,,PM (4:00-7:00 PM),2019,2023,22%,36.06094628,44.0670734,8.006127125,-0.021049122,39.31115958,38.48369417,-0.827465405,0.0738685,2.331437069,2.503656829,0.17221976,-0.01085776,0.876738313,0.867218899,-0.009519415,0.074839528,1.22256883,1.314065304,0.091496474,-0.001576784,1.317008395,1.314931757,-0.002076638,-15.20%,53135.4,45072.3,-8063.122713,-0.123349008,1337.99886,1172.958028,-165.0408317,,,,,,
437,108573,Commuter Lot Expansion I-95 East of Exit 140,Expand the commuter parking lot constructed as part of the Exit 140 interchange project by adding approximately 300 spaces to the adjacent parcel and approximately 200 spaces at a secondary location near relocated Wyche Road including bicycle racks.,1,A,TDM,Other / Unclear,"$8,036,130 ",Fredericksburg,5/6/2016,7/31/2020,Stafford County,Interstate,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,109436,Leatherwood Lane Improvements,Construct a left-turn lane on Leatherwood Lane at the intersection with W Cumberland Road. Construct a pedestrian crosswalk across Leatherwood Lane to the bus stop at the corner of W Cumberland Road and Leatherwood Lane.,1,D,Bus Transit,Arterial,"$441,199 ",Bristol,11/7/2017,5/8/2018,Bluefield,Urban,Intersection - New Turn Lane(s),,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,108899,Multimodal Improvements along Roanoke Boulevard,"Construct an 8-foot wide sidewalk on the north side of Roanoke Boulevard from the Salem Health and Rehabilitation Center to the Adult Care Center. Improve ADA accessibility of the transit stops at the front of Salem Health and Rehabilitation Center, the intersection of Hemlock Road and Roanoke Boulevard, and the Adult Care Center.",1,B,Bike/Pedestrian,Arterial,"$799,211 ",Salem,7/26/2019,9/3/2020,Salem,Urban,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,110542,Downtown Lynchburg Bus for Circulator Service,Provide an additional bus for a fixed circulation route in the central business district of Lynchburg.,1,C,Bus Transit,Other / Unclear,"$465,413 ",Lynchburg,9/1/2016,8/22/2017,Lynchburg,Urban,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,109549,Warrenton Park and Ride Lot Expansion,"Expand the Warrenton Park and Ride facility at the intersection of US 15/29 (Lee Highway) and Route 605 (Colonial Road/Dumfries Road) by adding 150 new parking spaces, bike racks, and sidewalk around the park and ride.",1,C,TDM,Other / Unclear,"$891,334 ",Culpeper,3/12/2019,11/4/2019,Fauquier County,Primary,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,109523,Brandy Station Park and Ride Lot Expansion at US 15 (James Madison Highway) and Route 663,Expand the Brandy Station Park and Ride facility at the intersection of US 15 (James Madison Highway) and Route 663 by adding 50 new parking spaces.,1,C,TDM,Other / Unclear,"$1,025,947 ",Culpeper,4/9/2019,11/5/2019,Culpeper County,Primary,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,106053,Lifecore Drive Shared-Use Path,Construct a shared-use path on southbound Lifecore Drive from Village Creek Drive to the driveway north of Parkway Lane.,1,C,Bike/Pedestrian,Other / Unclear,"$1,059,845 ",Staunton,3/8/2017,12/29/2017,Augusta County,Enhancement,Bike/Ped Facilities,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,109800,Hampton Roads Transit Regional Commuter Express Bus,Purchase five transit buses to establish two new express commuter routes to Naval Station Norfolk and increase service frequency on one existing local route.,1,A,Bus Transit,Other / Unclear,"$2,475,664 ",Hampton Roads,8/14/2017,3/6/2020,Norfolk,Public Transportation,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,98815,US 58 and Godwin Boulevard Park and Ride Lot Improvements,"Upgrade the existing park and ride lot northeast of US 58 to have 115 paved parking spaces (including five handicap accessible spaces), drainage improvements, and lighting.",1,A,TDM,Other / Unclear,"$1,132,781 ",Hampton Roads,6/2/2017,8/17/2018,Suffolk,Urban,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,109468,Pedestrian Improvements on Southbound US 17 (George Washington Memorial Highway),"Construct approximately 2,500 feet of sidewalk along southbound US 17 (George Washington Memorial Highway) in the Gloucester Point area from Bellhaven Drive to south of Lafayette Heights Drive.",1,D,Bike/Pedestrian,Other / Unclear,"$604,495 ",Fredericksburg,2/11/2020,3/18/2021,Gloucester County,Primary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,109470,Pedestrian Improvements at US 17 (George Washington Memorial Highway) and US 17 Business,Construct a sidewalk along US 17 southbound and along US 17 Business connecting to existing sidewalks on either side of the intersection with US 17. Install crosswalks and pedestrian signals at the intersection of US 17 and US 17 Business.,1,D,Bike/Pedestrian,Arterial,"$939,265 ",Fredericksburg,2/11/2020,3/18/2021,Gloucester County,Primary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,109288,Transit Accessibility Improvements on Edgewood Street,Install sidewalks and ADA ramps along Edgewood Street SW between Windsor Avenue SW and Memorial Avenue SW.,1,B,Bus Transit,Other / Unclear,"$350,770 ",Salem,7/3/2017,7/6/2018,Roanoke,Urban,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,109541,ART Service Restructuring and Expansion,Purchase eight 40-foot transit buses to provide higher frequency service. Improve bus stops by replacing existing signs and shelters.,1,A,Bus Transit,Other / Unclear,"$4,363,077 ",Northern Virginia,4/18/2017,10/29/2019,Arlington County,Public Transportation,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,109289,Arlington TDM Strategies for the I-66 Corridor,Provide a new Mobile Commuter Store to serve locations along I-66. Provide intensive public outreach services and additional transit maps and schedules. Enhance the existing vanpool program and support on-demand carpool app development.,1,A,TDM,Other / Unclear,"$263,733 ",Northern Virginia,3/1/2017,8/3/2017,Arlington County,Interstate,Travel Demand Management,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,111363,US 220 Business (Virginia Avenue) Pedestrian Accommodations,Provide marked crosswalks and pedestrian signals on the south and west legs of US 220 Business (Virginia Avenue) and Wheeler Avenue.  Consolidate commercial entrances and construct a sidewalk on the west side of US 220 Business between Wheeler Avenue and Printers Lane.,2,D,Bike/Pedestrian,Arterial,"$576,262 ",Salem,7/13/2021,7/12/2022,Henry County,Primary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,111715,Courthouse Road Multi-Use Trail,Construct a multi-use trail from Salem Church Road to Courts Complex Road.,2,B,Bike/Pedestrian,Other / Unclear,"$1,217,802 ",Richmond,4/7/2021,12/10/2021,Chesterfield County,Secondary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,108885,Hopkins Road Sidewalk Improvements,Install a sidewalk along the west side of Hopkins Road between Bonniebank Road and South Melody Road. Install marked crosswalks along Hopkins Road.,2,B,Bike/Pedestrian,Arterial,"$1,068,276 ",Richmond,8/18/2021,10/3/2022,Chesterfield County,Secondary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,108887,Harrowgate Road and Cougar Trail Sidewalk Improvements,Install a sidewalk along the east side of Harrowgate Road and along the north side of Cougar Trail. Install marked crosswalks across the north and east legs at Harrowgate Road and Cougar Trail.,2,C,Bike/Pedestrian,Arterial,"$2,027,975 ",Richmond,8/30/2021,1/17/2023,Chesterfield County,Urban,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,111659,Loretto Park and Ride,"Upgrade the existing park and ride lot in the southwest corner of US 17 (Tidewater Trail) and Rectory Road to have 22 paved parking spaces (including 2 handicap accessible spaces), drainage improvements, and lighting.",2,D,TDM,Other / Unclear,"$443,601 ",Fredericksburg,5/11/2021,5/5/2022,Essex County,Secondary,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,111049,Waynesboro Towne Center Park and Ride,Construct a two-lane access road for the Waynesboro Towne Center Park and Ride. Install an eastbound left-turn lane at Shenandoah Village Drive and a new access road. Construct a sidewalk and marked pedestrian crossings on the access road. Install a bus stop with bus shelters and bike racks. Improve the existing park and ride lot by increasing capacity and installing lighting.,2,C,TDM,Arterial,"$1,588,885 ",Staunton,10/6/2020,4/20/2022,Waynesboro,Miscellaneous,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,111879,Smart Way Commuter Bus Line Vehicles,Purchase three new buses to establish the Smart Way Express commuter line between Virginia Tech and Roanoke.,2,B,Bus Transit,Hybrid,"$597,547 ",Salem,7/19/2018,7/16/2019,Roanoke,Urban,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,111366,Plantation Road Bike/Ped/Streetscape Phase II,"Construct sidewalk, curb, and gutter along the west side of Plantation Road between Walrond Drive and Gander Way. Add pedestrian signals and crosswalks at the Gander Way signal.",2,B,Bike/Pedestrian,Arterial,"$2,029,098 ",Salem,1/14/2021,7/13/2022,Roanoke County,Urban,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,108882,US 11 (West Main Street) Sidewalk Installation,Install sidewalk along the south side of US 11 (West Main Street) between Technology Drive and Daugherty Road. Add signalized crosswalks across all legs at the intersection of US 11 and Daugherty Road.,2,B,Bike/Pedestrian,Arterial,"$1,114,333 ",Salem,4/13/2021,4/5/2022,Roanoke County,Primary,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,111881,Blacksburg Transit Expansion Bus Purchase,Purchase two new articulated transit buses to support increased ridership in Blacksburg.,2,C,Bus Transit,Other / Unclear,"$1,928,464 ",Salem,2/1/2018,6/30/2018,Multi-jurisdictional: Blacksburg MPO,Public Transportation,Transit - Other,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,109319,I-95 ITS Low Bridge Warning System,"Install a low bridge warning system, consisting of a pole-mounted vehicle presence detector and an overheight vehicle sensor, on northbound and southbound I-95 and eastbound and westbound I-64 approaches to the I-95/I-64 overlap section in Richmond.",1,B,Highway,Freeway,"$1,011,607 ",Richmond,1/10/2019,12/5/2022,Richmond,Interstate,Intelligent Transportation Systems,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"100822, 109942",Mount Cross Road Widening Phase I,Widen Mount Cross Road from three lanes to four lanes from Old Mount Cross Road to Parker Road. Construct a new bus stop and provide two new buses for a new transit route to Averett University's North Campus.,1,D,Highway,Arterial,"$1,643,218 ",Lynchburg,7/19/2018,6/10/2020,Danville,Urban,Widening with added capacity,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,80271,Route 616 (Dam Town Road) Reconstruction,"Widen the graded shoulder and improve clear zone, replace pipe with ditch line grading for positive drainage, and remove brush and trees from sight line along Route 616 (Dam Town Road).",1,D,Highway,Arterial,"$3,100,549 ",Staunton,5/8/2018,4/23/2019,Augusta County,Secondary,Shoulder Improvements,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,108898,Cranberry Road Improvements,"Widen the existing lanes on Cranberry Road from 12 feet to 13 feet, with curb and gutter, between Glendale Road and US 58 (E Stuart Drive). Construct a southbound right-turn lane on Cranberry Road at US 58 (E Stuart Drive).",1,D,Highway,Arterial,"$2,273,843 ",Salem,1/13/2020,7/19/2021,Galax,Urban,Widening without added capacity,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,109791,Intersection Improvements at US 360 (Kings Highway) and Route 47,Replace the existing flashing beacons with a full traffic signal at the intersection of US 360/US 15 (Kings Highway) and Route 47 (Craftons Gate Highway).,1,D,Highway,Arterial,"$260,913 ",Lynchburg,12/15/2016,6/22/2017,Charlotte County,Primary,Intersection - Safety Improvements,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,17714,Route 624 Reconstruction,Widen Route 624 (Happy Creek Road) to a standard 12-foot width with widened and paved shoulders from the Front Royal Town Limits to approximately 0.90 miles to the east. Construct right-turn and left-turn lanes on Route 624 at Dismal Hollow Road and improve sight distance at the intersection. Improve the right-turn lane at the intersection of Route 624 and Manassas Run Road and improve the alignment and crossing treatment of the existing Norfolk Southern double track.,1,D,Highway,Arterial,"$3,931,487 ",Staunton,1/12/2021,12/10/2021,Warren County,Secondary,Widening without added capacity,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,109297,Maple Avenue and Park Street Signal Reconstruction,Reconstruct the existing traffic signal at the intersection of Maple Avenue E and Park Street NE from two-pole with diagonal mast arms to standard four-pole configuration. Install new audible pedestrian countdown signals and accessible ramps.,1,A,Highway,Arterial,"$769,659 ",Northern Virginia,10/25/2021,10/2/2023,Vienna,Urban,In kind replacement,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,109554,Odd Fellows Road Segment B2 Reconstruction,Add a center turn lane along Odd Fellows Road from the US 29 Business (Lynchburg Expressway) ramps to north of Mayflower Drive. Realign the intersection of Odd Fellows Road and Albert Lankford Drive to align with Murry Place and construct a roundabout. Replace the existing bridge over Norfolk Southern Railroad. Construct shared-use path and sidewalk throughout the project corridor.,1,C,Highway,Arterial,"$11,596,524 ",Lynchburg,11/7/2017,4/30/2020,Lynchburg,Urban,Intersection Reconfiguration,Roundabout,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,80272,Route 610 Roadway Improvements,Widen and add curb and gutter to approximately half a mile of Route 610 starting approximately 0.1 miles south of Route 608. Realign Route 912 to make a T intersection with Route 610. Widen southbound Route 610 at Route 660 to provide storage for right turning vehicles.,1,C,Highway,Arterial,"$5,752,765 ",Staunton,5/9/2017,3/19/2019,Augusta County,Secondary,Corridor Improvements,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,109303,Norfolk Traffic Control System Platform Upgrade,"Upgrade over 300 traffic signal controllers and central software in the City of Norfolk, including ATMS improvements. This technology will permit implementation of transit-priority operations and enhanced pedestrian signal operations.",1,A,Highway,Arterial,"$2,283,327 ",Hampton Roads,9/6/2018,9/15/2021,Norfolk,Urban,In kind replacement,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,"109317, 118715",Route 6 (Patterson Avenue) Traffic Signal,Install a new traffic signal at the intersection of Route 6 (Patterson Avenue) and Route 1250 (West Creek Parkway).,1,B,Highway,Arterial,"$407,321 ",Richmond,7/11/2018,6/30/2019,Goochland County,Primary,Intersection - New Signal,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,109550,Route 682 Reconstruction,Realign Route 682 (Woodys Lake Road) to smooth existing curvature. Widen road to provide 11- to 12-foot lanes with four-foot ditch and four-foot shoulder.,1,C,Highway,Arterial,"$6,889,405 ",Lynchburg,9/14/2021,12/12/2022,Amherst County,Secondary,Realignment,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,109530,Route 601 (Buckshoal Road) Roadway Alignment Improvements,"Improve a section of Route 601 (Buckshoal Road) between Ramble Road and Hudson Road by realigning the roadway, widening travel lanes, and adjusting the vertical alignment.",1,D,Highway,Arterial,"$2,311,542 ",Lynchburg,5/5/2020,4/12/2021,Halifax County,Secondary,Widening without added capacity,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,109326,US 522 (N Frederick Pike) and Fox Drive Turn Lane Improvements,Construct a dedicated northbound right-turn lane at US 522 (N Frederick Pike) and Fox Drive. Install a concrete median to restrict left-turn movements at the northernmost gas station driveway on the northbound approach.,1,C,Highway,Arterial,"$482,879 ",Staunton,3/13/2018,6/29/2018,Frederick County,Secondary,Intersection - New Turn Lane(s),,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,109083,I-95/I-64 Overlap Lighting Upgrades,"Install, upgrade, or replace lighting throughout the I-95/I-64 overlap corridor, including interchanges, with high-mast LED lighting.",2,B,Highway,Freeway,"$4,163,799 ",Richmond,5/7/2019,9/25/2020,Richmond,Interstate,Safety Improvements - Lighting,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,111683,US 360 (Richmond Tappahannock Highway)and Sharon Road Park and Ride Improvements,"Pave the existing gravel park and ride lot in the southeast corner of US 360 and Sharon Road to add additional spaces (including 2 handicap accessible spaces), drainage improvements, and lighting.",2,D,Highway,Other / Unclear,"$428,262 ",Fredericksburg,5/11/2021,4/18/2022,King William County,Secondary,Park and Ride Lot,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,110765,US 460 (Prince Edward Highway) and Route 626 (Prospect Road/Peaks Road) Safety Improvements,Install dynamic flashers on eastbound and westbound US 460 (Prince Edward Highway) in advance of the intersection with Route 626 (Prospect Road/Peaks Road).,2,D,Highway,Arterial,"$157,980 ",Lynchburg,11/2/2017,6/15/2018,Prince Edward County,Primary,Intersection - Safety Improvements,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,111364,Route 670 (Burnt Chimney Road) and Route 834 (Brooks Mill Road) Roundabout,Construct a roundabout at Route 670 (Burnt Chimney Road) and Route 834 (Brooks Mill Road).,2,D,Highway,Arterial,"$4,571,395 ",Salem,2/8/2022,3/14/2023,Franklin County,Secondary,Intersection Reconfiguration,Roundabout,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,111305,Mount Cross Road and Whitmell School Road Intersection Improvements,Construct a westbound offset right-turn lane at Mount Cross Road and Whitmell School Road. Convert one commercial entrance west of the intersection to right-in/right-out.,2,D,Highway,Arterial,"$645,131 ",Lynchburg,7/27/2022,4/10/2023,Pittsylvania County,Secondary,Intersection - New Turn Lane(s),,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,111707,"US 13 (Lankford Highway), Route 695, and Temperanceville Road Intersection Improvements",Install a traffic signal at US 13 (Lankford Highway) and Route 695. Extend northbound and southbound right-turn lanes and northbound left-turn lane at US 13 and Route 695. Close Temperanceville Road access to US 13.,2,D,Highway,Arterial,"$1,876,759 ",Hampton Roads,2/11/2020,7/1/2021,Accomack County,Primary,Intersection - New Signal,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,111710,US 13 (Lankford Highway) and Parkway Signal Installation,Install a traffic signal at US 13 (Lankford Highway) and Parkway. Extend the northbound left-turn lane and widen the southbound right-turn lane at US 13 and Parkway. Close the median opening at US 13 and the Eastern Shore Community College Driveway.,2,D,Highway,Arterial,"$997,792 ",Hampton Roads,2/11/2020,7/1/2021,Accomack County,Primary,Intersection - New Signal,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,111304,US 29 (Amherst Highway) and Route 151 (Patrick Henry Highway) Safety Improvements,Install dynamic flashers on northbound and southbound US 29 (N Amherst Highway) in advance of the intersection with Route 151 (Patrick Henry Highway).,2,D,Highway,Arterial,"$155,053 ",Lynchburg,11/2/2017,6/15/2018,Amherst County,Primary,Intersection - Safety Improvements,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,115513,US 17 (Carrollton Boulevard) Crosswalks,Install signalized pedestrian crossings on three legs of the intersection of US 17 (Carrollton Boulevard) and Eagle Harbor Parkway. Install one high-visibility crosswalk with RRFB at the intersection of Smiths Neck Road and Graystone Drive.,3,A,Bike/Pedestrian,Arterial,"$181,828 ",Hampton Roads,6/4/2020,11/10/2020,Isle of Wight County,Urban,Bike/Ped Facilities,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
